actual_x,actual_y,ScatterFusion_x,ScatterFusion_y,AWGFormer_x,AWGFormer_y,EnergyPatchTST_x,EnergyPatchTST_y,SWIFT_x,SWIFT_y,LWSpace_x,LWSpace_y,TimeFlowDiffuser_x,TimeFlowDiffuser_y,ARIMA_x,ARIMA_y
12.5,-1.346017233,12.5,-1.2656928499431934,12.5,-1.417821947063025,12.5,-1.3079091242993628,12.5,-1.3423325485753321,12.5,-1.6584444086405303,12.5,-1.3886373026576149,12.5,-1.3073158229289625
12.5,-1.437183451,12.5,-1.2656928499431934,12.5,-1.417821947063025,12.5,-1.3079091242993628,12.5,-1.3423325485753321,12.5,-1.6584444086405303,12.5,-1.3886373026576149,12.5,-1.3073158229289625
12.6,-1.346017233,12.6,-1.2654116986296087,12.6,-1.417821947063025,12.6,-1.3089980508987629,12.6,-1.3452363528403986,12.6,-1.6566121979469646,12.6,-1.394600293694017,12.6,-1.3084000031173992
12.6,-1.437183451,12.6,-1.2654116986296087,12.6,-1.417821947063025,12.6,-1.3089980508987629,12.6,-1.3452363528403986,12.6,-1.6566121979469646,12.6,-1.394600293694017,12.6,-1.3084000031173992
12.7,-1.346017233,12.7,-1.265130547316024,12.7,-1.417821947063025,12.7,-1.3100869774981627,12.7,-1.3481401571054652,12.7,-1.652256491549365,12.7,-1.4026429500223205,12.7,-1.3094841833058362
12.7,-1.437183451,12.7,-1.265130547316024,12.7,-1.417821947063025,12.7,-1.3100869774981627,12.7,-1.3481401571054652,12.7,-1.652256491549365,12.7,-1.4026429500223205,12.7,-1.3094841833058362
12.8,-1.368808788,12.8,-1.2648043729234204,12.8,-1.417821947063025,12.8,-1.3111759040975626,12.8,-1.3512707575778706,12.8,-1.647900785151765,12.8,-1.4113163915298144,12.8,-1.3105683634942729
12.8,-1.435111491,12.8,-1.2648043729234204,12.8,-1.417821947063025,12.8,-1.3111759040975626,12.8,-1.3512707575778706,12.8,-1.647900785151765,12.8,-1.4113163915298144,12.8,-1.3105683634942729
12.8,-1.502450174,12.8,-1.2648043729234204,12.8,-1.417821947063025,12.8,-1.3111759040975626,12.8,-1.3512707575778706,12.8,-1.647900785151765,12.8,-1.4113163915298144,12.8,-1.3105683634942729
12.9,-1.368808788,12.9,-1.2644295045053076,12.9,-1.417821947063025,12.9,-1.3122648306969626,12.9,-1.3549005129092038,12.9,-1.6435450787541652,12.9,-1.418356165244998,12.9,-1.3116525436827096
12.9,-1.435111491,12.9,-1.2644295045053076,12.9,-1.417821947063025,12.9,-1.3122648306969626,12.9,-1.3549005129092038,12.9,-1.6435450787541652,12.9,-1.418356165244998,12.9,-1.3116525436827096
12.9,-1.502450174,12.9,-1.2644295045053076,12.9,-1.417821947063025,12.9,-1.3122648306969626,12.9,-1.3549005129092038,12.9,-1.6435450787541652,12.9,-1.418356165244998,12.9,-1.3116525436827096
13.0,-1.368808788,13.0,-1.2640546360871947,13.0,-1.417821947063025,13.0,-1.3130191023840334,13.0,-1.358530268240537,13.0,-1.6391893723565654,13.0,-1.4248612463756187,13.0,-1.3127367238711465
13.0,-1.435111491,13.0,-1.2640546360871947,13.0,-1.417821947063025,13.0,-1.3130191023840334,13.0,-1.358530268240537,13.0,-1.6391893723565654,13.0,-1.4248612463756187,13.0,-1.3127367238711465
13.0,-1.502450174,13.0,-1.2640546360871947,13.0,-1.417821947063025,13.0,-1.3130191023840334,13.0,-1.358530268240537,13.0,-1.6391893723565654,13.0,-1.4248612463756187,13.0,-1.3127367238711465
13.1,-1.391600342,13.1,-1.2636797676690816,13.1,-1.417821947063025,13.1,-1.3130191023840334,13.1,-1.3621600235718698,13.1,-1.6348336659589657,13.1,-1.4297627241551398,13.1,-1.3138209040595832
13.1,-1.457903045,13.1,-1.2636797676690816,13.1,-1.417821947063025,13.1,-1.3130191023840334,13.1,-1.3621600235718698,13.1,-1.6348336659589657,13.1,-1.4297627241551398,13.1,-1.3138209040595832
13.1,-1.532493587,13.1,-1.2636797676690816,13.1,-1.417821947063025,13.1,-1.3130191023840334,13.1,-1.3621600235718698,13.1,-1.6348336659589657,13.1,-1.4297627241551398,13.1,-1.3138209040595832
13.2,-1.391600342,13.2,-1.2633048992509688,13.2,-1.417821947063025,13.2,-1.3134579230689003,13.2,-1.365789778903203,13.2,-1.6304779595613659,13.2,-1.4340994449088869,13.2,-1.3149050842480199
13.2,-1.457903045,13.2,-1.2633048992509688,13.2,-1.417821947063025,13.2,-1.3134579230689003,13.2,-1.365789778903203,13.2,-1.6304779595613659,13.2,-1.4340994449088869,13.2,-1.3149050842480199
13.2,-1.532493587,13.2,-1.2633048992509688,13.2,-1.417821947063025,13.2,-1.3134579230689003,13.2,-1.365789778903203,13.2,-1.6304779595613659,13.2,-1.4340994449088869,13.2,-1.3149050842480199
13.3,-1.391600342,13.3,-1.2629300308328557,13.3,-1.417821947063025,13.3,-1.3149098252014335,13.3,-1.369419534234536,13.3,-1.626122253163766,13.3,-1.4400097045725222,13.3,-1.3159892644364566
13.3,-1.457903045,13.3,-1.2629300308328557,13.3,-1.417821947063025,13.3,-1.3149098252014335,13.3,-1.369419534234536,13.3,-1.626122253163766,13.3,-1.4400097045725222,13.3,-1.3159892644364566
13.3,-1.532493587,13.3,-1.2629300308328557,13.3,-1.417821947063025,13.3,-1.3149098252014335,13.3,-1.369419534234536,13.3,-1.626122253163766,13.3,-1.4400097045725222,13.3,-1.3159892644364566
13.4,-1.414391896,13.4,-1.262432207301106,13.4,-1.4171747948330828,13.4,-1.3163617273339667,13.4,-1.372941430860879,13.4,-1.621335111946205,13.4,-1.4465147857031424,13.4,-1.3170734446248935
13.4,-1.4806946,13.4,-1.262432207301106,13.4,-1.4171747948330828,13.4,-1.3163617273339667,13.4,-1.372941430860879,13.4,-1.621335111946205,13.4,-1.4465147857031424,13.4,-1.3170734446248935
13.4,-1.55839308,13.4,-1.262432207301106,13.4,-1.4171747948330828,13.4,-1.3163617273339667,13.4,-1.372941430860879,13.4,-1.621335111946205,13.4,-1.4465147857031424,13.4,-1.3170734446248935
13.5,-1.414391896,13.5,-1.2618699046739368,13.5,-1.414996941634283,13.5,-1.3178136294665,13.5,-1.376208210659079,13.5,-1.6155275034160719,13.5,-1.4491611806620694,13.5,-1.318311972260198
13.5,-1.4806946,13.5,-1.2618699046739368,13.5,-1.414996941634283,13.5,-1.3178136294665,13.5,-1.376208210659079,13.5,-1.6155275034160719,13.5,-1.4491611806620694,13.5,-1.318311972260198
13.5,-1.55839308,13.5,-1.2618699046739368,13.5,-1.414996941634283,13.5,-1.3178136294665,13.5,-1.376208210659079,13.5,-1.6155275034160719,13.5,-1.4491611806620694,13.5,-1.318311972260198
13.6,-1.414391896,13.6,-1.2613076020467673,13.6,-1.4134551618680669,13.6,-1.3192655315990334,13.6,-1.3766126600106516,13.6,-1.609719894885939,13.6,-1.4502453608505061,13.6,-1.319612988486322
13.6,-1.4806946,13.6,-1.2613076020467673,13.6,-1.4134551618680669,13.6,-1.3192655315990334,13.6,-1.3766126600106516,13.6,-1.609719894885939,13.6,-1.4502453608505061,13.6,-1.319612988486322
13.6,-1.55839308,13.6,-1.2613076020467673,13.6,-1.4134551618680669,13.6,-1.3192655315990334,13.6,-1.3766126600106516,13.6,-1.609719894885939,13.6,-1.4502453608505061,13.6,-1.319612988486322
13.7,-1.453759126,13.7,-1.260745299419598,13.7,-1.4134551618680669,13.7,-1.3207174337315666,13.7,-1.370079100414252,13.7,-1.603912286355806,13.7,-1.4551130661076088,13.7,-1.3209140047124461
13.7,-1.52006183,13.7,-1.260745299419598,13.7,-1.4134551618680669,13.7,-1.3207174337315666,13.7,-1.370079100414252,13.7,-1.603912286355806,13.7,-1.4551130661076088,13.7,-1.3209140047124461
13.7,-1.589472473,13.7,-1.260745299419598,13.7,-1.4134551618680669,13.7,-1.3207174337315666,13.7,-1.370079100414252,13.7,-1.603912286355806,13.7,-1.4551130661076088,13.7,-1.3209140047124461
13.8,-1.453759126,13.8,-1.2601829967924285,13.8,-1.4131426645504541,13.8,-1.3214401754563367,13.8,-1.364170535453078,13.8,-1.5981046778256727,13.8,-1.4616181472382297,13.8,-1.3222150209385701
13.8,-1.52006183,13.8,-1.2601829967924285,13.8,-1.4131426645504541,13.8,-1.3214401754563367,13.8,-1.364170535453078,13.8,-1.5981046778256727,13.8,-1.4616181472382297,13.8,-1.3222150209385701
13.8,-1.589472473,13.8,-1.2601829967924285,13.8,-1.4131426645504541,13.8,-1.3214401754563367,13.8,-1.364170535453078,13.8,-1.5981046778256727,13.8,-1.4616181472382297,13.8,-1.3222150209385701
13.9,-1.453759126,13.9,-1.2596206941652592,13.9,-1.412053737951054,13.9,-1.3203512488569367,13.9,-1.3598148290554781,13.9,-1.5922970692955396,13.9,-1.4662690463860308,13.9,-1.3235160371646941
13.9,-1.52006183,13.9,-1.2596206941652592,13.9,-1.412053737951054,13.9,-1.3203512488569367,13.9,-1.3598148290554781,13.9,-1.5922970692955396,13.9,-1.4662690463860308,13.9,-1.3235160371646941
13.9,-1.589472473,13.9,-1.2596206941652592,13.9,-1.412053737951054,13.9,-1.3203512488569367,13.9,-1.3598148290554781,13.9,-1.5922970692955396,13.9,-1.4662690463860308,13.9,-1.3235160371646941
14.0,-1.493126357,14.0,-1.2590583915380897,14.0,-1.4106578534327205,14.0,-1.3192623222575368,14.0,-1.3562776771083684,14.0,-1.5834528265524948,14.0,-1.4700636770455595,14.0,-1.3248170533908183
14.0,-1.587400513,14.0,-1.2590583915380897,14.0,-1.4106578534327205,14.0,-1.3192623222575368,14.0,-1.3562776771083684,14.0,-1.5834528265524948,14.0,-1.4700636770455595,14.0,-1.3248170533908183
14.1,-1.493126357,14.1,-1.2584960889109202,14.1,-1.4084800002339206,14.1,-1.3181733956581367,14.1,-1.354825774975835,14.1,-1.5823638999530947,14.1,-1.473858307705088,14.1,-1.3261180696169423
14.1,-1.587400513,14.1,-1.2584960889109202,14.1,-1.4084800002339206,14.1,-1.3181733956581367,14.1,-1.354825774975835,14.1,-1.5823638999530947,14.1,-1.473858307705088,14.1,-1.3261180696169423
14.2,-1.493126357,14.2,-1.257933786283751,14.2,-1.4066035655553755,14.2,-1.3170844690587369,14.2,-1.3533738728433018,14.2,-1.5815763918739494,14.2,-1.4776529383646164,14.2,-1.3274190858430666
14.2,-1.587400513,14.2,-1.257933786283751,14.2,-1.4066035655553755,14.2,-1.3170844690587369,14.2,-1.3533738728433018,14.2,-1.5815763918739494,14.2,-1.4776529383646164,14.2,-1.3274190858430666
14.3,-1.534565546,14.3,-1.2573714836565815,14.3,-1.4055146389559754,14.3,-1.3159955424593368,14.3,-1.3519219707107686,14.3,-1.5815763918739494,14.3,-1.4818033732001035,14.3,-1.3287201020691906
14.3,-1.617443926,14.3,-1.2573714836565815,14.3,-1.4055146389559754,14.3,-1.3159955424593368,14.3,-1.3519219707107686,14.3,-1.5815763918739494,14.3,-1.4818033732001035,14.3,-1.3287201020691906
14.4,-1.534565546,14.4,-1.2568091810294122,14.4,-1.4044257123565755,14.4,-1.314906615859937,14.4,-1.3504700685782354,14.4,-1.5818722709955249,14.4,-1.4861400939538505,14.4,-1.3300211182953146
14.4,-1.617443926,14.4,-1.2568091810294122,14.4,-1.4044257123565755,14.4,-1.314906615859937,14.4,-1.3504700685782354,14.4,-1.5818722709955249,14.4,-1.4861400939538505,14.4,-1.3300211182953146
14.5,-1.534565546,14.5,-1.2562428619549058,14.5,-1.4033367857571757,14.5,-1.3138176892605369,14.5,-1.349018166445702,14.5,-1.582961197594925,14.5,-1.4904768147075973,14.5,-1.3304862431638653
14.5,-1.617443926,14.5,-1.2562428619549058,14.5,-1.4033367857571757,14.5,-1.3138176892605369,14.5,-1.349018166445702,14.5,-1.582961197594925,14.5,-1.4904768147075973,14.5,-1.3304862431638653
14.6,-1.565644938,14.6,-1.255118256700567,14.6,-1.4022478591577756,14.6,-1.312728762661137,14.6,-1.3473727044979045,14.6,-1.5840501241943248,14.6,-1.4948135354613443,14.6,-1.3304862431638653
14.6,-1.64023548,14.6,-1.255118256700567,14.6,-1.4022478591577756,14.6,-1.312728762661137,14.6,-1.3473727044979045,14.6,-1.5840501241943248,14.6,-1.4948135354613443,14.6,-1.3304862431638653
14.7,-1.565644938,14.7,-1.2539936514462282,14.7,-1.4011589325583755,14.7,-1.311639836061737,14.7,-1.3451948512991045,14.7,-1.5851390507937246,14.7,-1.502015192723276,14.7,-1.3315085590299238
14.7,-1.64023548,14.7,-1.2539936514462282,14.7,-1.4011589325583755,14.7,-1.311639836061737,14.7,-1.3451948512991045,14.7,-1.5851390507937246,14.7,-1.502015192723276,14.7,-1.3315085590299238
14.8,-1.565644938,14.8,-1.2528690461918892,14.8,-1.3997852056347584,14.8,-1.3108357097865544,14.8,-1.3430169981003046,14.8,-1.5862279773931247,14.8,-1.50743609366546,14.8,-1.3331348293125789
14.8,-1.64023548,14.8,-1.2528690461918892,14.8,-1.3997852056347584,14.8,-1.3108357097865544,14.8,-1.3430169981003046,14.8,-1.5862279773931247,14.8,-1.50743609366546,14.8,-1.3331348293125789
14.9,-1.588436493,14.9,-1.2517444409375504,14.9,-1.3976073524359587,14.9,-1.3108357097865544,14.9,-1.3408391449015047,14.9,-1.5873169039925246,14.9,-1.5148565296779444,14.9,-1.334761099595234
14.9,-1.657847135,14.9,-1.2517444409375504,14.9,-1.3976073524359587,14.9,-1.3108357097865544,14.9,-1.3408391449015047,14.9,-1.5873169039925246,14.9,-1.5148565296779444,14.9,-1.334761099595234
15.0,-1.588436493,15.0,-1.2506198356832117,15.0,-1.395708760162697,15.0,-1.3108357097865544,15.0,-1.3390801830910122,15.0,-1.5884058305919244,15.0,-1.5235299711854382,15.0,-1.3363873698778892
15.0,-1.657847135,15.0,-1.2506198356832117,15.0,-1.395708760162697,15.0,-1.3108357097865544,15.0,-1.3390801830910122,15.0,-1.5884058305919244,15.0,-1.5235299711854382,15.0,-1.3363873698778892
15.1,-1.588436493,15.1,-1.249495230428873,15.1,-1.394619833563297,15.1,-1.3108357097865544,15.1,-1.3385357197913121,15.1,-1.5894947571913245,15.1,-1.534157851101416,15.1,-1.33760646549211
15.1,-1.657847135,15.1,-1.249495230428873,15.1,-1.394619833563297,15.1,-1.3108357097865544,15.1,-1.3385357197913121,15.1,-1.5894947571913245,15.1,-1.534157851101416,15.1,-1.33760646549211
15.2,-1.643343419,15.2,-1.248370625174534,15.2,-1.393530906963897,15.2,-1.3112006718223665,15.2,-1.337991256491612,15.2,-1.5905836837907243,15.2,-1.5460838331742202,15.2,-1.338555123156992
15.3,-1.643343419,15.3,-1.2472460199201951,15.3,-1.3924419803644972,15.3,-1.3126525739548998,15.3,-1.337446793191912,15.3,-1.5916726103901242,15.3,-1.5541911317536892,15.3,-1.3395037808218744
15.4,-1.643343419,15.4,-1.2461214146658564,15.4,-1.391084871636917,15.4,-1.3141044760874332,15.4,-1.3367682388281221,15.4,-1.5930297191177043,15.4,-1.559612032695873,15.4,-1.3404524384867564
15.5,-1.656811156,15.5,-1.2449968094115176,15.5,-1.3889070184381171,15.5,-1.3155563782199664,15.5,-1.3356793122287223,15.5,-1.595207572316504,15.5,-1.5747070665688843,15.5,-1.3414010961516387
15.6,-1.656811156,15.6,-1.2438722041571786,15.6,-1.3870793555453185,15.6,-1.3170082803524996,15.6,-1.3345903856293222,15.6,-1.597385425515304,15.6,-1.5779596071341946,15.6,-1.3423497538165208
15.7,-1.656811156,15.7,-1.2423446585409743,15.7,-1.3863534044790518,15.7,-1.318460182485033,15.7,-1.3335014590299223,15.7,-1.5995632787141039,15.7,-1.5812121476995047,15.7,-1.343298411481403
15.8,-1.665098994,15.8,-1.2400954480322968,15.8,-1.3856274534127853,15.8,-1.3199549351727031,15.8,-1.3323268313202483,15.8,-1.6017411319129038,15.8,-1.584464688264815,15.8,-1.3442470691462851
15.9,-1.665098994,15.9,-1.2387837540697477,15.9,-1.3849015023465185,15.9,-1.321588325071803,15.9,-1.330874929187715,15.9,-1.6039189851117037,15.9,-1.5877172288301253,15.9,-1.3451957268111674
16.0,-1.665098994,16.0,-1.2387837540697477,16.0,-1.3841755512802518,16.0,-1.323221714970903,16.0,-1.329423027055182,16.0,-1.6060968383105036,16.0,-1.5909697693954354,16.0,-1.3461443844760494
16.1,-1.674422811,16.1,-1.2387837540697477,16.1,-1.3834496002139853,16.1,-1.3248551048700028,16.1,-1.3279711249226487,16.1,-1.6082746915093036,16.1,-1.5936459915942787,16.1,-1.3470930421409317
16.2,-1.674422811,16.2,-1.2387837540697477,16.2,-1.3826416409698974,16.2,-1.326365482502371,16.2,-1.3265192227901155,16.2,-1.6104525447081035,16.2,-1.595814351971152,16.2,-1.3480416998058138
16.3,-1.674422811,16.3,-1.2387837540697477,16.3,-1.3815527143704975,16.3,-1.3274544091017708,16.3,-1.3250673206575823,16.3,-1.6126303979069034,16.3,-1.5979827123480257,16.3,-1.348990357470696
16.4,-1.682710649,16.4,-1.2387837540697477,16.4,-1.3804637877710975,16.4,-1.3287838208359553,16.4,-1.3235352568134542,16.4,-1.6148082511057034,16.4,-1.600151072724899,16.4,-1.3499390151355781
16.5,-1.682710649,16.5,-1.2495159604796442,16.5,-1.3793748611716976,16.5,-1.3309616740347552,16.5,-1.3217203791477876,16.5,-1.6169861043045033,16.5,-1.6023194331017725,16.5,-1.3508876728004604
16.6,-1.682710649,16.6,-1.2528897762426607,16.6,-1.3784034074403504,16.6,-1.3377412581646184,16.6,-1.3199055014821208,16.6,-1.6193401668053822,16.6,-1.6044877934786461,16.6,-1.3518363304653425
16.7,-1.689962507,16.7,-1.2562635920056773,16.7,-1.3778589441406504,16.7,-1.3410080379628182,16.7,-1.3180906238164545,16.7,-1.622334714953732,16.7,-1.6104917173458269,16.7,-1.352851390843306
16.8,-1.689962507,16.8,-1.2596374077686938,16.8,-1.3773144808409503,16.8,-1.3454218494481498,16.8,-1.316275746150788,16.8,-1.625329263102082,16.8,-1.6115758975342636,16.8,-1.3539355710317427
16.9,-1.696178386,16.9,-1.4208589858762204,16.9,-1.3767700175412503,16.9,-1.3541332622433493,16.9,-1.3144608684851213,16.9,-1.6283238112504317,16.9,-1.6126600777227003,16.9,-1.3550197512201794
17.0,-1.696178386,17.0,-1.4189846437856557,17.0,-1.374154095113445,17.0,-1.372866170270955,17.0,-1.312795235445286,17.0,-1.6313183593987814,17.0,-1.6137442579111372,17.0,-1.356103931408616
17.1,-1.696178386,17.1,-1.417110301695091,17.1,-1.374154095113445,17.1,-1.3772218766685547,17.1,-1.3117063088458862,17.1,-1.6343129075471314,17.1,-1.6143272808361342,17.1,-1.357188111597053
17.2,-1.701358285,17.2,-1.4152359596045263,17.2,-1.374154095113445,17.2,-1.3813592555260863,17.2,-1.3106173822464862,17.2,-1.6373074556954812,17.2,-1.6143272808361342,17.2,-1.3582722917854897
17.3,-1.701358285,17.3,-1.4133616175139616,17.3,-1.374154095113445,17.3,-1.3846260353242863,17.3,-1.3095284556470863,17.3,-1.640302003843831,17.3,-1.6133550307504658,17.3,-1.3593564719739264
17.4,-1.701358285,17.4,-1.411487275423397,17.4,-1.374154095113445,17.4,-1.3944429929149231,17.4,-1.3086523171890754,17.4,-1.6430305668154446,17.4,-1.6111866703735924,17.4,-1.360440652162363
17.5,-1.705502204,17.5,-1.404721591478151,17.5,-1.374154095113445,17.5,-1.397709772713123,17.5,-1.3086523171890754,17.5,-1.6446639567145445,17.5,-1.6090183099967188,17.5,-1.3615248323507998
17.6,-1.705502204,17.6,-1.404721591478151,17.6,-1.374154095113445,17.6,-1.4007693037686129,17.6,-1.309688560902625,17.6,-1.6462973466136444,17.6,-1.6068499496198452,17.6,-1.3626090125392365
17.7,-1.705502204,17.7,-1.404721591478151,17.7,-1.374154095113445,17.7,-1.4029471569674128,17.7,-1.3151331938996247,17.7,-1.6479307365127442,17.7,-1.6042255286413487,17.7,-1.3636931927276732
17.8,-1.709646122,17.8,-1.4047262557395745,17.8,-1.374154095113445,17.8,-1.4114734786146186,17.8,-1.3201239808725553,17.8,-1.6495641264118444,17.8,-1.6009729880760384,17.8,-1.3647773729161101
17.9,-1.709646122,17.9,-1.4069754662482523,17.9,-1.374154095113445,17.9,-1.4125624052140187,17.9,-1.323118529020905,17.9,-1.6511975163109442,17.9,-1.5977204475107283,17.9,-1.3663025814855645
18.0,-1.709646122,18.0,-1.4092246767569299,18.0,-1.3747426049495002,18.0,-1.4138475017587702,18.0,-1.3261130771692549,18.0,-1.6528309062100441,18.0,-1.594467906945418,18.0,-1.368470941862438
18.1,-1.712754062,18.1,-1.4114738872656076,18.1,-1.3780093847477002,18.1,-1.4160253549575703,18.1,-1.3291076253176048,18.1,-1.654464296109144,18.1,-1.5910023682999017,18.1,-1.3706393022393115
18.2,-1.712754062,18.2,-1.4137230977742852,18.2,-1.3810855339992274,18.2,-1.4225699933513283,18.2,-1.3321021734659546,18.2,-1.6562883165549167,18.2,-1.587207737640373,18.2,-1.3728076626161847
18.3,-1.712754062,18.3,-1.4159723082829627,18.3,-1.383263387198027,18.3,-1.424747846550128,18.3,-1.3350967216143044,18.3,-1.6590106330534165,18.3,-1.5834131069808444,18.3,-1.374428071073316
18.4,-1.714826021,18.4,-1.4269550891815563,18.4,-1.3856263315448205,18.4,-1.4267406086009344,18.4,-1.3380912697626541,18.4,-1.6617329495519162,18.4,-1.579618476321316,18.4,-1.3751508578656073
18.5,-1.714826021,18.5,-1.429204299690234,18.5,-1.3888931113430205,18.5,-1.4278295352003345,18.5,-1.3410858179110041,18.5,-1.6644552660504162,18.5,-1.5762197773809885,18.5,-1.3758736446578985
18.6,-1.714826021,18.6,-1.4314535101989119,18.6,-1.392339442890535,18.6,-1.4396558730378148,18.6,-1.3441252539966826,18.6,-1.667087806674259,18.6,-1.5735093269098965,18.6,-1.3765964314501895
18.7,-1.716897981,18.7,-1.4337027207075894,18.7,-1.3966951492881345,18.7,-1.4396558730378148,18.7,-1.3473920337948824,18.7,-1.6692656598730586,18.7,-1.5707988764388048,18.7,-1.3773192182424807
18.8,-1.716897981,18.8,-1.4421706873219988,18.8,-1.400876843335099,18.8,-1.4400038977390857,18.8,-1.3506588135930824,18.8,-1.6714435130718586,18.8,-1.568088425967713,18.8,-1.378042005034772
18.9,-1.716897981,18.9,-1.4432952925763376,18.9,-1.4041436231332989,18.9,-1.4421817509378854,18.9,-1.3539255933912822,18.9,-1.6736213662706585,18.9,-1.5651950418576261,18.9,-1.378886747586393
19.0,-1.71896994,19.0,-1.44481713742858,19.0,-1.5365675120866717,19.0,-1.4443596041366853,19.0,-1.3635179203793106,19.0,-1.6757992194694584,19.0,-1.5619425012923156,19.0,-1.37997092777483
19.1,-1.71896994,19.1,-1.4470663479372576,19.1,-1.5420121450836715,19.1,-1.4465374573354852,19.1,-1.3653327980449772,19.1,-1.6779770726682584,19.1,-1.5591577408035182,19.1,-1.3810551079632667
19.2,-1.71896994,19.2,-1.4483894434277307,19.2,-1.554169889426385,19.2,-1.4487153105342852,19.2,-1.3671476757106436,19.2,-1.680154925867058,19.2,-1.5573507738227905,19.2,-1.3821392881517034
19.3,-1.722077879,19.3,-1.4483894434277307,19.3,-1.5607034490227847,19.3,-1.4508931637330849,19.3,-1.3689625533763103,19.3,-1.682332779065858,19.3,-1.5555438068420626,19.3,-1.3835592711769193
19.4,-1.722077879,19.4,-1.44786056800743,19.4,-1.5669222203099884,19.4,-1.4551757124520648,19.4,-1.3707774310419767,19.4,-1.6843925866487093,19.4,-1.5537368398613347,19.4,-1.385727631553793
19.5,-1.722077879,19.5,-1.4467359627530911,19.5,-1.5712779267075883,19.5,-1.4568091023511647,19.5,-1.3725923087076435,19.5,-1.6857537448979594,19.5,-1.5519298728806068,19.5,-1.3878959919306664
19.6,-1.71896994,19.6,-1.4456113574987524,19.6,-1.5754817783492694,19.6,-1.4584424922502648,19.6,-1.374508422877256,19.6,-1.6871149031472092,19.6,-1.550122905899879,19.6,-1.39006435230754
19.7,-1.71896994,19.7,-1.4444867522444136,19.7,-1.5787485581474692,19.7,-1.4600758821493647,19.7,-1.3770492516091892,19.7,-1.6884760613964591,19.7,-1.54790828772506,19.7,-1.3918250614903225
19.8,-1.71896994,19.8,-1.4433621469900746,19.8,-1.5820153379456692,19.8,-1.4619287450843246,19.8,-1.3795900803411223,19.8,-1.6898372196457092,19.8,-1.54465574715975,19.8,-1.3925478482826137
19.9,-1.710682102,19.9,-1.4422375417357358,19.9,-1.5852821177438687,19.9,-1.4651955248825241,19.9,-1.3821309090730556,19.9,-1.691198377894959,19.9,-1.541548559681921,19.9,-1.393270635074905
20.0,-1.710682102,20.0,-1.4338364295350634,20.0,-1.5886896735006293,20.0,-1.4702233694025209,20.0,-1.3846717378049889,20.0,-1.6925595361442092,20.0,-1.5388381092108292,20.0,-1.393993421867196
20.1,-1.710682102,20.1,-1.4315872190263859,20.1,-1.5930453798982291,20.1,-1.4702233694025209,20.1,-1.3872125665369222,20.1,-1.693920694393459,20.1,-1.5361276587397372,20.1,-1.3947162086594873
20.2,-1.701358285,20.2,-1.4257633703878456,20.2,-1.5971306131760654,20.2,-1.4722715254401182,20.2,-1.3896632375622675,20.2,-1.6953832800626203,20.2,-1.5334172082686455,20.2,-1.3954389954517783
20.3,-1.701358285,20.3,-1.4246387651335068,20.3,-1.5993084663748653,20.3,-1.4711825988407183,20.3,-1.391478115227934,20.3,-1.6975611332614202,20.3,-1.5269915769369744,20.3,-1.3962486628219868
20.4,-1.701358285,20.4,-1.420005339660504,20.4,-1.6014863195736653,20.4,-1.4700936722413183,20.4,-1.3932929928936006,20.4,-1.69973898646022,20.4,-1.5269915769369744,20.4,-1.3973328430104235
20.5,-1.650595277,20.5,-1.420005339660504,20.5,-1.6036641727724652,20.5,-1.4690047456419184,20.5,-1.3951078705592672,20.5,-1.7019168396590199,20.5,-1.5274827959632666,20.5,-1.3984170231988602
